EPISODE,TITLE,APPLE_FRAME,AURORA_BOREALIS,BARN,BEACH,BOAT,BRIDGE,BUILDING,BUSHES,CABIN,CACTUS,CIRCLE_FRAME,CIRRUS,CLIFF,CLOUDS,CONIFER,CUMULUS,DECIDUOUS,DIANE_ANDRE,DOCK,DOUBLE_OVAL_FRAME,FARM,FENCE,FIRE,FLORIDA_FRAME,FLOWERS,FOG,FRAMED,GRASS,GUEST,HALF_CIRCLE_FRAME,HALF_OVAL_FRAME,HILLS,LAKE,LAKES,LIGHTHOUSE,MILL,MOON,MOUNTAIN,MOUNTAINS,NIGHT,OCEAN,OVAL_FRAME,PALM_TREES,PATH,PERSON,PORTRAIT,RECTANGLE_3D_FRAME,RECTANGULAR_FRAME,RIVER,ROCKS,SEASHELL_FRAME,SNOW,SNOWY_MOUNTAIN,SPLIT_FRAME,STEVE_ROSS,STRUCTURE,SUN,TOMB_FRAME,TREE,TREES,TRIPLE_FRAME,WATERFALL,WAVES,WINDMILL,WINDOW_FRAME,WINTER,WOOD_FRAMED, EPISODE_TITLE, AIR_DATE,id,painting_index,img_src,"PAINTING_TITLE",season,episode,num_colors,youtube_src,colors,color_hex,Black_Gesso,Bright_Red,Burnt_Umber,Cadmium_Yellow,Dark_Sienna,Indian_Red,Indian_Yellow,Liquid_Black,Liquid_Clear,Midnight_Black,Phthalo_Blue,Phthalo_Green,Prussian_Blue,Sap_Green,Titanium_White,Van_Dyke_Brown,Yellow_Ochre,Alizarin_Crimson
294,302,https://www.twoinchbrush.com/images/painting302.png,"VALLEY WATERFALL",23,8,15,https://www.youtube.com/embed/VYcsYzzRae4,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
295,303,https://www.twoinchbrush.com/images/painting303.png,"TOWARD DAYS END",23,9,13,https://www.youtube.com/embed/cFi_fJl40BA,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
296,304,https://www.twoinchbrush.com/images/painting304.png,"FALLS IN THE GLEN",23,10,14,https://www.youtube.com/embed/txAtX-VyVNc,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
297,305,https://www.twoinchbrush.com/images/painting305.png,"FROZEN BEAUTY IN VIGNETTE",23,11,9,https://www.youtube.com/embed/H15kV1wbDG4,"  'Bright Red' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#DB0000' '#5F2E1F' '#000000' '#0C0040' '#102E3C' '#021E44' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0
298,306,https://www.twoinchbrush.com/images/painting306.png,"CRIMSON TIDE",23,12,8,https://www.youtube.com/embed/Y7SDU4i6Fco,"  'Alizarin Crimson' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#FFEC00' '#5F2E1F' '#000000' '#0C0040' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1
299,307,https://www.twoinchbrush.com/images/painting307.png,"WINTER BLISS",23,13,7,https://www.youtube.com/embed/yInYwy6AsDQ,"  'Alizarin Crimson' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#5F2E1F' '#000000' '#0C0040' '#021E44' '#FFFFFF' '#221B15' ",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
300,308,https://www.twoinchbrush.com/images/painting308.png,"GRAY MOUNTAIN",24,1,13,https://www.youtube.com/embed/4XxClvPZ1RE,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
301,309,https://www.twoinchbrush.com/images/painting309.png,"WAYSIDE POND",24,2,11,https://www.youtube.com/embed/FPW2FwK4IOo,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#5F2E1F' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1
302,310,https://www.twoinchbrush.com/images/painting310.png,"TETON WINTER",24,3,6,https://www.youtube.com/embed/I4h6TC4CPJY,"  'Alizarin Crimson' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' ","  '#4E1500' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' ",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1
303,311,https://www.twoinchbrush.com/images/painting311.png,"LITTLE HOME IN THE MEADOW",24,4,12,https://www.youtube.com/embed/nU1zV93N-kI,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#C79B00' ",1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1
304,312,https://www.twoinchbrush.com/images/painting312.png,"A PRETTY AUTUMN DAY",24,5,13,https://www.youtube.com/embed/HWedDS3p7XI,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#C79B00' ",1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1
305,313,https://www.twoinchbrush.com/images/painting313.png,"MIRRORED IMAGES",24,6,12,https://www.youtube.com/embed/i29frkR1T98,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
306,314,https://www.twoinchbrush.com/images/painting314.png,"BACK-COUNTRY PATH",24,7,11,https://www.youtube.com/embed/2iNMoQB1Pe8,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#C79B00' ",1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1
307,315,https://www.twoinchbrush.com/images/painting315.png,"GRACEFUL WATERFALL",24,8,15,https://www.youtube.com/embed/fBh1nA4pMDY,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
308,316,https://www.twoinchbrush.com/images/painting316.png,"ICY LAKE",24,9,11,https://www.youtube.com/embed/AmBDmgta3l4,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
309,317,https://www.twoinchbrush.com/images/painting317.png,"ROWBOAT ON THE BEACH",24,10,8,https://www.youtube.com/embed/hfvhXOvg43w,"  'Alizarin Crimson' 'Cadmium Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Sap Green' 'Titanium White' 'Yellow Ochre' ","  '#4E1500' '#FFEC00' '#000000' '#0C0040' '#102E3C' '#0A3410' '#FFFFFF' '#C79B00' ",0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1
310,318,https://www.twoinchbrush.com/images/painting318.png,"PORTRAIT OF WINTER",24,11,5,https://www.youtube.com/embed/JLnIUGOupOA,"  'Alizarin Crimson' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' ","  '#4E1500' '#000000' '#0C0040' '#021E44' '#FFFFFF' ",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
311,319,https://www.twoinchbrush.com/images/painting319.png,"THE FOOTBRIDGE",24,12,13,https://www.youtube.com/embed/RqtDliGeyTg,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
312,320,https://www.twoinchbrush.com/images/painting320.png,"SNOWBOUND CABIN",24,13,8,https://www.youtube.com/embed/obSLZWXmDak,"  'Alizarin Crimson' 'Black Gesso' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' ","  '#4E1500' '#000000' '#FFFFFF' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' ",1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1
313,321,https://www.twoinchbrush.com/images/painting321.png,"HIDE A WAY COVE",25,1,13,https://www.youtube.com/embed/l_HqMYquc08,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
314,322,https://www.twoinchbrush.com/images/painting322.png,"ENCHANTED FALLS OVAL",25,2,6,https://www.youtube.com/embed/HklPkQ0lSKA,"  'Alizarin Crimson' 'Black Gesso' 'Indian Yellow' 'Sap Green' 'Titanium White' 'Yellow Ochre' ","  '#4E1500' '#000000' '#FFB800' '#0A3410' '#FFFFFF' '#C79B00' ",1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
315,323,https://www.twoinchbrush.com/images/painting323.png,"NOT QUITE SPRING",25,3,9,https://www.youtube.com/embed/N_u6x7LeyTM,"  'Alizarin Crimson' 'Black Gesso' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#FFEC00' '#5F2E1F' '#000000' '#021E44' '#FFFFFF' '#221B15' '#C79B00' ",1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1
316,324,https://www.twoinchbrush.com/images/painting324.png,"SPLASHES OF AUTUMN",25,4,14,https://www.youtube.com/embed/YcbaMqq_X8s,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
317,325,https://www.twoinchbrush.com/images/painting325.png,"SUMMER IN THE MOUNTAIN",25,5,11,https://www.youtube.com/embed/gmCXgS38NDc,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
318,326,https://www.twoinchbrush.com/images/painting326.png,"ORIENTAL FALLS",25,6,11,https://www.youtube.com/embed/v8Znj8bbmCQ,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
319,327,https://www.twoinchbrush.com/images/painting327.png,"AUTUMN PALETTE",25,7,13,https://www.youtube.com/embed/HWrvW-NgaOY,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
320,328,https://www.twoinchbrush.com/images/painting328.png,"CYPRESS SWAMP",25,8,12,https://www.youtube.com/embed/FdIUHudQABI,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
321,329,https://www.twoinchbrush.com/images/painting329.png,"DOWNSTREAM VIEW",25,9,14,https://www.youtube.com/embed/KsDPg5HZYNw,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
322,330,https://www.twoinchbrush.com/images/painting330.png,"JUST BEFORE THE STORM",25,10,8,https://www.youtube.com/embed/Rh-jKrMrmOA,"  'Alizarin Crimson' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#FFEC00' '#5F2E1F' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' ",0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1
323,331,https://www.twoinchbrush.com/images/painting331.png,"FISHERMAN'S PARADISE",25,11,12,https://www.youtube.com/embed/uJLK85uU5mA,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
324,332,https://www.twoinchbrush.com/images/painting332.png,"DESERT HUES",25,12,11,https://www.youtube.com/embed/UUNNXGVNTuI,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
325,333,https://www.twoinchbrush.com/images/painting333.png,"THE PROPERTY LINE",25,13,11,https://www.youtube.com/embed/ivesI3rU7dU,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
326,334,https://www.twoinchbrush.com/images/painting334.png,"IN THE STILLNESS OF MORNING",26,1,10,https://www.youtube.com/embed/5rfGa1_iJpw,"  'Alizarin Crimson' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
327,335,https://www.twoinchbrush.com/images/painting335.png,"DELIGHTFUL MEADOW HOME",26,2,9,https://www.youtube.com/embed/tWoInh2USOs,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#FFB800' '#000000' '#021E44' '#0A3410' '#FFFFFF' '#C79B00' ",0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1
328,336,https://www.twoinchbrush.com/images/painting336.png,"FIRST SNOW",26,3,12,https://www.youtube.com/embed/raAkJKeo0Sk,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
329,337,https://www.twoinchbrush.com/images/painting337.png,"LAKE IN THE VALLEY",26,4,15,https://www.youtube.com/embed/KvJmSrErm20,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Liquid Clear' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#FFFFFF' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
330,338,https://www.twoinchbrush.com/images/painting338.png,"A TRACE OF SPRING",26,5,13,https://www.youtube.com/embed/JMPwj3u4ZTA,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
331,339,https://www.twoinchbrush.com/images/painting339.png,"AN ARCTIC WINTER DAY",26,6,6,https://www.youtube.com/embed/9BHWlbjd95c,"  'Alizarin Crimson' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Prussian Blue' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#5F2E1F' '#000000' '#021E44' '#FFFFFF' '#221B15' ",0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1
332,340,https://www.twoinchbrush.com/images/painting340.png,"SNOW BIRCH",26,7,5,https://www.youtube.com/embed/wKeemvioVrM,"  'Black Gesso' 'Indian Yellow' 'Phthalo Blue' 'Prussian Blue' 'Titanium White' ","  '#000000' '#FFB800' '#0C0040' '#021E44' '#FFFFFF' ",1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
333,341,https://www.twoinchbrush.com/images/painting341.png,"EARLY AUTUMN",26,8,12,https://www.youtube.com/embed/SLQXlFLoqQc,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1
334,342,https://www.twoinchbrush.com/images/painting342.png,"TRANQUIL WOODED STREAM",26,9,12,https://www.youtube.com/embed/lSeRrm5ZK9c,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
335,343,https://www.twoinchbrush.com/images/painting343.png,"PURPLE MOUNTAIN RANGE",26,10,13,https://www.youtube.com/embed/nkDA_R-XmqA,"  'Alizarin Crimson' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Indian Yellow' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Prussian Blue' 'Sap Green' 'Titanium White' 'Van Dyke Brown' 'Yellow Ochre' ","  '#4E1500' '#DB0000' '#FFEC00' '#5F2E1F' '#FFB800' '#000000' '#0C0040' '#102E3C' '#021E44' '#0A3410' '#FFFFFF' '#221B15' '#C79B00' ",0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
336,344,https://www.twoinchbrush.com/images/painting344.png,"STORM'S A COMIN",26,11,10,https://www.youtube.com/embed/EHD9u-lo2wc,"  'Alizarin Crimson' 'Black Gesso' 'Bright Red' 'Cadmium Yellow' 'Dark Sienna' 'Midnight Black\r\n\r\n' 'Phthalo Blue' 'Phthalo Green\r\n' 'Titanium White' 'Van Dyke Brown' ","  '#4E1500' '#000000' '#DB0000' '#FFEC00' '#5F2E1F' '#000000' '#0C0040' '#102E3C' '#FFFFFF' '#221B15' ",1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1
